Unnamed: 0,Emotion,Text,Clean_Text,
29997,sadness," Skim , please . That'd be very nice . Thanks ... oh no . Janna , I'm so sorry , but I've got to go . ",Skim   Thatd nice  Thanks  oh  Janna  Im sorry  Ive got ,
29425,sadness,"Shame they got a whole band on stage, and they still playing a track too... this is what's wrong with the industry",Shame got band stage playing track too whats wrong industry,
18003,sadness,"My mother died of cancer after a 4 year illness - I think the most pregnant moment of sadness was the next morning, just as the sun rose.",mother died cancer 4 year illness  think pregnant moment sadness morning sun rose,
28645,sadness, It ??s unfair . ,??unfair ,
9787,sadness,"two days ago I rode in short sleeves, tonight I rode in under armour and a northface ",days ago rode short sleeves tonight rode armour northface,
13789,sadness,"One of my class-mates had a disease unexpectedly, he had been in a coma for six days in a hospital before he died.",classmates disease unexpectedly coma days hospital died,
10470,sadness,Worst part of the day: not being able to pick up my iphone ,Worst day: able pick iphone,
13353,sadness,"It is worth , asking if all our sadness and anxiety is in fact for our child . ",worth  asking sadness anxiety fact child ,
12167,sadness,I'm terrible sorry . I seem to have mislaid your MP4 . ,Im terrible sorry  mislaid MP4 ,
4127,sadness,I feel like I want to watch When Harry Met Sally &amp; eat some Jimmy Johns. Probably going to watch the movie but not eat the food... ,feel like want watch Harry Met Sally amp eat Jimmy Johns Probably going watch movie eat food,
33922,sadness,She looked into his eyes and saw terrible pain and inconsolable grief . ,looked eyes saw terrible pain inconsolable grief ,
4863,sadness,Not getting a job.,getting job,
15964,sadness,There is no greater sorrow than to recall in misery the time when we were happy. & ,greater sorrow recall misery time happy ,
19121,sadness,Usually south park can get me laughing but not today ,Usually south park laughing today,
24350,sadness, I am afraid I am not interested in fashion . ,afraid interested fashion ,
13407,sadness,"When I learnt that I had to repeat the first year, I found the solution immediately but was blocked by many difficulties.",learnt repeat year found solution immediately blocked difficulties,
16230,sadness,@chengggay Salamwah po! :)Di po ako makakpunta maya :( Baka sa RDR nalang po. Hoho. Gusto ko pa naman  ,  Salamwah po :)Di po ako makakpunta maya :( Baka sa RDR nalang po Hoho Gusto ko pa naman,
13779,sadness,@MarkMyWords31 I second that..this whole week will be full of coke days #wellnottotallyaslongasyouhaveacokeordietcokewithlime,  second thatthis week coke days #wellnottotallyaslongasyouhaveacokeordietcokewithlime,
9720,sadness, I can ??t believe it . I guess I ??ll be here until 10 again tonight . ,??believe  guess ??10 tonight ,
32559,sadness,"@KhloeKardashian they had songs about me in middle school and elementary, the names they called me still hurt to this day. ",  songs middle school elementary names called hurt day,
23434,sadness,I swear Chat hates me today :-/ ,swear Chat hates today :/,
5779,sadness,My niece and my nephew are both gone. Excitement for the day is over :( #holidaysrevolvearoundthemnow,niece nephew gone Excitement day :( #holidaysrevolvearoundthemnow,
5906,sadness,When I dnt eat all day when I do finally eat I eat anything and EVERYTHING ,dnt eat day finally eat eat,
31917,sadness,"My friend has to go on field trips, he just told me.",friend field trips told me,
16413,sadness,"@Ksam1721 same here, but I won't get my license till summer. ",  here license till summer,
21233,sadness,Oh I feel it !& the mall with my mom ..  ..,Oh feel  mall mom  ,
12437,sadness,Its an ice cream and sad song night... ,ice cream sad song night,
7336,sadness,"Alexei 's expression was anguished , and it was clear that he wished himself elsewhere . ",Alexei s expression anguished  clear wished ,
4271,sadness,What the fuck is going on in the world this week??  #love,fuck going world week #love,
21393,sadness,"` I 'm too miserable to eat . "" ", m miserable eat  ,
30901,sadness, .. I miss Family Matters and Step by Step , miss Family Matters Step Step,
11346,sadness,realizing that your friend left you RT @di__LA #HappinessIs realizing that your friends are right by your side when you need them,realizing friend left RT   #HappinessIs realizing friends right need,
33583,sadness,They were on the top floor of an old house and he was very cold and very miserable . ,floor old house cold miserable ,
8881,sadness,"So, my wonderful fishy died because our other fish killed it! &amp; all the while, we thought they were just playing around... ):",So wonderful fishy died fish killed it amp while thought playing around ):,
28727,sadness,"Someone please please cheer me up, sudden wave of :(",cheer up sudden wave :(,
23419,sadness,Mais pourquoi @Spotify_France ne fonctionne que par intermittence au #Maroc ? Je précise que j'ai un abonnement monde...,Mais pourquoi   ne fonctionne que par intermittence au #Maroc  Je précise que jai un abonnement monde,
34244,sadness,"My child, unexpectedly started acting in a restless and disturbing way at school.  In addition his performance at school weakened.",child unexpectedly started acting restless disturbing way school addition performance school weakened,
24714,sadness,Confirmed.  fails to load texture properly on a Macbook Air with Intel GPU. Runs fine on AMD Radeon Desktop. ,Confirmed fails load texture properly Macbook Air Intel GPU Runs fine AMD Radeon Desktop,
28970,sadness,He was at the graveside looking mournful and interesting . ,graveside looking mournful interesting ,
14904,sadness,Am I that boring for people to stop responding........,boring people stop responding,
26802,sadness," Sorry , $ 14 is the lowest I can go . ",Sorry  $ 14 lowest ,
32631,sadness,"During the funeral of my grandmother, when I saw my mother and other family members crying.",funeral grandmother saw mother family members crying,
27626,sadness,"Even the Prince of Wales , depressed at the thought of the ordeal to come , cheered up at the sight of the food . ",Prince Wales  depressed thought ordeal come  cheered sight food ,
6902,sadness,Through a swell of tears Ruth stared incredulously at the bundle and felt such despair that she feared she would drop the child . ,swell tears Ruth stared incredulously bundle felt despair feared drop child ,
14103,sadness,WHY DO THEY NEVER PUT HOOK ON TV AT CHRISTMAS? ...there's no adventure here. Pricks ,HOOK TV CHRISTMAS theres adventure here Pricks,
15170,sadness,When you have to get up to get off the bus but you got comfy in your spot :'( ,bus got comfy spot :(,
30975,sadness,My mother's death.,mothers death,
18357,sadness,"So today's chances of early dismissal were looking great this morning, but they are not anymore. #slowday #blehh #ihatemondays",todays chances early dismissal looking great morning anymore #slowday #blehh #ihatemondays,
25018,sadness,Oh no. Budget troubles have killed this year's San Jose holiday parade. Such a fun tradition ,Oh no Budget troubles killed years San Jose holiday parade fun tradition,
12048,sadness,Chuck just filmed their final episode. :( ,Chuck filmed final episode :(,
30584,sadness,I've decided to live tweet my sorrows that will be the browns game ,Ive decided live tweet sorrows browns game,
14081,sadness,"Bye, SC :/ back to the cold, lonely mountains I go! ",Bye SC :/ cold lonely mountains go,
28656,sadness, I ??m down in spirits . ,??spirits ,
19949,sadness,The despair in their father 's voice had sent a sudden chill of apprehension through the brothers . ,despair father s voice sent sudden chill apprehension brothers ,
11842,sadness,My sister marrying a bad man. He is cruel to her.,sister marrying bad man cruel her,
14027,sadness,He told of his sorrow at having to quit a job he passionately enjoyed . ,told sorrow quit job passionately enjoyed ,
11633,sadness," It is a long story . Basically , she thought I had laughed at her while I didn't . ",long story  Basically  thought laughed ,
425,sadness,"Bathsheba was watching his expression closely , and she had never been more miserable . ",Bathsheba watching expression closely  miserable ,
30880,sadness,I never  true  until I was with u . .and I never felt true until u left me . .,true u  and felt true u left  ,
6394,sadness,"The transition is nearly complete. Mirror, mirror, on the wall... I am my mother after all. ",transition nearly complete Mirror mirror wall mother all,
32520,sadness,"@asuperfan Mari, people are speculating that the Sheriff dies next week! I might cry! I don't want it to be him! ",  Mari people speculating Sheriff dies week cry want him,
29885,sadness,"I felt very sad when I lost my three Kwacha at civo Stadium when Sam Mangwana was playing some Rumba records. That was not what I expected, I wanted some Disco records.",felt sad lost Kwacha civo Stadium Sam Mangwana playing Rumba records expected wanted Disco records,
31370,sadness,Stick with the true mates u got not the fake one that have a go at u for no reason ,Stick true mates u got fake u reason,
34703,sadness,I should never be allowed to pick out movies. Ever. Goodness! ,allowed pick movies Ever Goodness,
11460,sadness,Need something to do to take my mind off of how the best thing in my life has been ripped from my hands! ,Need mind best thing life ripped hands,
15125,sadness,Why do I have absolutely NO pictures from black and white senior year? ,absolutely pictures black white senior year,
34578,sadness,What the fizzy! Youtube isn't letting me watch @deefizzy 's new video :( ,fizzy Youtube letting watch   s new video :(,
2765,sadness,RIP my poor little Zune :( lol it was a good 6 years ,RIP poor little Zune :( lol good 6 years,
9486,sadness,My mother made breakfast this morning and I missed it.... ,mother breakfast morning missed it,
4366,sadness,I need to shave down there ao I can make sure I don't have a yeast infection... ,need shave ao sure yeast infection,
16609,sadness,"Sitting in front of the looking glass , making up her face , she hoped that Anthony was all right and not quite as heartbroken as Julia seemed to think he was . ",Sitting looking glass  making face  hoped Anthony right heartbroken Julia think ,
11847,sadness,12 days is left to her birthday I couldn't forget it till now :),12 days left birthday forget till :),
2310,sadness, I don ??t have one time in particular . I just go to sleep whenever I feel tired . ,??time particular  sleep feel tired ,
3342,sadness,It's not a proper relationship without friendship... But how do you get it back? ,proper relationship friendship back,
1749,sadness," Let me see ... Oh , I am awfully sorry sir . ",Let  Oh  awfully sorry sir ,
25660,sadness,"This time last week I was watching @twinatlantic, this week I am not ",time week watching   week,
9358,sadness,I was in a car accident on the way back from a weekend rowing regatta we'd won. 5 others were in the car. I thought I'd never be able to row again.,car accident way weekend rowing regatta wed won 5 car thought Id able row again,
4849,sadness,ohmypotato. time for bed. Space Program tomorrow! ,ohmypotato time bed Space Program tomorrow,
20076,sadness,Oh Chargers....why do you make me so sad? You know how I feel about Jay Cutler....yet his head remains on his body. ,Oh Chargerswhy sad know feel Jay Cutleryet head remains body,
1479,sadness,"For example , mildly depressed and tired old people used to be given amphetamines . ",example  mildly depressed tired old people given amphetamines ,
5565,sadness,Miss my boy-toy :( can't function without him :( ,Miss boytoy :( cant function :(,
19108,sadness,Ouch ! I just bit my tongue . ,Ouch  bit tongue ,
16356,sadness,"Life , you know , it 's miserable for them . ",Life  know  s miserable ,
6179,sadness,I wanted to lay in bed for a bit but i guess im off to pay this thing befofe I can rest. ,wanted lay bed bit guess im pay thing befofe rest,
23399,sadness, Yeah . My whole GPA is screwed up now . ,Yeah  GPA screwed ,
12007,sadness, I didn't pass the English exam . How to learn English well ? Can you give me some suggestions ? ,pass English exam  learn English  suggestions ,
21546,sadness,Was hoping to eat a chocolate square with my coffee.  WHY DOES THE CHOCOLATE SMELL AND TASTE LIKE PARMESAN CHEESE?!?!  ,hoping eat chocolate square coffee CHOCOLATE SMELL TASTE LIKE PARMESAN CHEESE,
13935,sadness,Nizan 's despair in 1939 at the Nazi-Soviet pact and the Soviet invasion of Poland echoed Sartre 's despair in 1956 at the Soviet repression in Hungary . ,Nizan s despair 1939 NaziSoviet pact Soviet invasion Poland echoed Sartre s despair 1956 Soviet repression Hungary ,
29055,sadness,@ashleyrheaa exactly! Crack a smile to cover up the cracks on our lonely hearts ,  exactly Crack smile cover cracks lonely hearts,
8370,sadness,@Kendall_Meyers I'm at a spring lake party an you are not here ,  Im spring lake party,
20955,sadness,Had to leave my friends for my theatre class ,leave friends theatre class,
15627,sadness,I really can't be nice to some people without them getting the wrong idea. ,cant nice people getting wrong idea,
22932,sadness,Was gonna take a nap but found out that I have homework to do ...... ,gonna nap found homework ,
22897,sadness,Hate free's on me tod like. ,Hate frees tod like,
4941,sadness,just ate 8 of out 16 peices of shortbread. Half a fucking tray ,ate 8 16 peices shortbread Half fucking tray,
27976,sadness,"It was the time I went home for my holidays only to find that my sister had passed away.  The news had been hidden from me, so that I could take my exams.",time went home holidays find sister passed away news hidden me exams,
29092,sadness," Sorry , but she ??s out . ",Sorry  ??,
15292,sadness,"@MYKELLisaTURTLE they won't let me buy it, why would they let you? (Plus, we'd have to deal with it being YOU too...) :/ ",  let buy it let you (Plus wed deal too) :/,
53,sadness," Well , I am under a lot of pressure . My boss is very pushy . He assigned me three projects . Now the deadlines are near , and I still have not finished all of my projects . ", lot pressure  boss pushy  assigned projects  deadlines near  finished projects ,
5893,sadness,"She had assumed that because mother hadn't wept or shown grief that her father hadn't been loved by anyone but herself and her father 's parents , who wept copiously . ",assumed mother wept shown grief father loved father s parents  wept copiously ,
32100,sadness,No Black Friday for me tomorrow. :( ,Black Friday tomorrow :(,
17141,sadness,@Kohesion10 trying to write a lesson plan. I'm new to this and apparentyl I SUCK!! ,  trying write lesson plan Im new apparentyl SUCK,
17979,sadness,Our son is gone and my heart is gone too . I don ??t know how to spend the rest of my years . ,son gone heart gone  ??know spend rest years ,
3422,sadness,had a truly wonderful evening catching up with my nephew @ la spiga in cap hill. so wish he lived closer. ,truly wonderful evening catching nephew @ la spiga cap hill wish lived closer,
30709,sadness,My father suddenly fell ill and died.,father suddenly fell ill died,
26183,sadness,I guess my babies aren't sleeping over today :( ,guess babies sleeping today :(,
11708,sadness,"It is things like that which are really destructive to writers , who are often brave about illness and pain , and resilient after all but the deepest grief . ",things like destructive writers  brave illness pain  resilient deepest grief ,
17936,sadness," Well , yes , I am . I'm worried about my work . I've just taken a new job . I earn a lot of money but it's difficult work . I'm always afraid of making a mistake . ", yes   Im worried work  Ive taken new job  earn lot money difficult work  Im afraid making mistake ,
7064,sadness,Bored out of my fucking mind &gt;.&lt; ,Bored fucking mind gtlt,
22650,sadness,Justin's letters just make me upset ,Justins letters upset,
33952,sadness,Most of the people who call me by my childhood nickname are dead. #randomlatenightthoughts,people childhood nickname dead #randomlatenightthoughts,
31745,sadness,Hopes &amp; dreams were crushed...push me down some stairs...now -___- #depression Why mess with my head?!!?,Hopes amp dreams crushedpush stairsnow  #depression mess head,
11471,sadness,I've just seen/reviewed some crazy shit done in ASP.NET MVC ,Ive seen/reviewed crazy shit ASPNET MVC,
13500,sadness,"If I never see any of the babes or bros after they leave for college, I will be upset. I will find you all when I am in college &lt;3 ",babes bros leave college upset find college lt3,
32006,sadness,I was having breakfast with a classmate and suddenly I began to cry as I thought of a friend of mine whom I had not seen for a long time.,breakfast classmate suddenly began cry thought friend seen long time,
13972,sadness,Finding out that China is still backward in science.,Finding China backward science,
15135,sadness, having my heart broken...I hope to never go through a pain like that again. ,heart brokenI hope pain like again,
23298,sadness,@TuckerScottXXX 2 days till I'm in LA. ,  2 days till Im LA,
17714,sadness,What ever happened to Haley Joel Osment? He was a great little actor and now he's just vanished.. #payitforward #iseedeadpeople,happened Haley Joel Osment great little actor hes vanished #payitforward #iseedeadpeople,
3490,sadness,No Black Friday madness for me this year... ,Black Friday madness year,
2251,sadness,if only the mind gets sharper as fatigue sets in #tootiredtoeventhinkofacleverhashtagtopic,mind gets sharper fatigue sets #tootiredtoeventhinkofacleverhashtagtopic,
12043,sadness," Well . It's not all my fault , Anna ... ", fault  Anna ,
18103,sadness, isn't trending anymore... I suppose that means I'm not allowed to answer any.... ,trending anymore suppose means Im allowed answer any,
16828,sadness,@luca_il_bardo I love ur family!!! Ahahah adottamiiiiii qua a tavola bevo solo io e uno deo fratello! ,  love ur family Ahahah adottamiiiiii qua tavola bevo solo io e uno deo fratello,
12472,sadness,When my grandfather died.,grandfather died,
28060,sadness,"Since many parents were miserable at being separated from their offspring and it would be a struggle for some to pay money for their misery , they finally decided to have them home again . ",parents miserable separated offspring struggle pay money misery  finally decided home ,
19025,sadness,Currently wishing I was at the Taylor Swift concert at MSG tonight. Havn't been to a concert in a while. ,Currently wishing Taylor Swift concert MSG tonight Havnt concert while,
25126,sadness,Listening to graduation while sitting next to my best friend.. #notreadytogrowup,Listening graduation sitting best friend #notreadytogrowup,
15498,sadness,"By comparison , she felt drained and despondent . ",comparison  felt drained despondent ,
20869,sadness, What a pity ! I know you've been longing for it these months . ,pity  know longing months ,
20970,sadness, Ohhhh ! ,Ohhhh ,
20500,sadness,"Creggan had never in his short life felt so desolate , and try as he did he could not rest and fall asleep . ",Creggan short life felt desolate  try rest fall asleep ,
4429,sadness,My little spoon (@Lauren__Boyce) didn't visit me today:( ,little spoon (  visit today:(,
5747,sadness, I don ??t know . I didn ??t really feel like going out . I guess I ??m feeling a little homesick . ,??know  ??feel like going  guess ??feeling little homesick ,
29376,sadness,@HeiltsukIRMD Thanks - I hope there's a good turnout and I wish I could be there. ,  Thanks  hope theres good turnout wish there,
11696,sadness,"Lol! I just did, too. RT @akagayle I forced some down anyway, lol I'll regret it later RT @im_a_KEY_pa: No room for dessert. ",Lol did too RT   forced anyway lol Ill regret later RT   room dessert,
30305,sadness,And -- though the heartbreak of her troubled marriage still haunts her -- she raised a grin as Prince Harry waved from their car in London . , heartbreak troubled marriage haunts  raised grin Prince Harry waved car London ,
13088,sadness,"@leeberube gonna be the big 2-0, not that sweet little girl that used to make me buy her dunkins every morning ",  gonna big 20 sweet little girl buy dunkins morning,
24393,sadness,"The mom in this piece is really depressing. &quot;You are NOT gay! It's disgusting, You're disgusting!&quot; ",mom piece depressing quotYou gay disgusting disgustingquot,
31656,sadness,"Feeling desolate , she climbed back into the car , not daring to look at Roman in the silver moonlight . ",Feeling desolate  climbed car  daring look Roman silver moonlight ,
7716,sadness,"@shannon_ruth haha i think we are going too late, schoolies will be over by the time we arrive :/ ",  haha think going late schoolies time arrive :/,
18055,sadness,I don't know why I always have to bring up thoughts that make my heart hurt. ,know bring thoughts heart hurt,
16224,sadness,this is the first year im not watching the macy's thanskgiving day parade since i was like 5. ,year im watching macys thanskgiving day parade like 5,
9361,sadness, I just don ??t want to play table tennis any more . ,??want play table tennis ,
25645,sadness,What a heart-wrenching story that was. Such a beautiful little boy. His heart just wasn't strong enough. #60Minutes,heartwrenching story was beautiful little boy heart strong enough #60Minutes,
1454,sadness,"His anguished voice tailed off , to intensify the effect . ",anguished voice tailed  intensify effect ,
9333,sadness,When I quarrelled with my boyfriend.,quarrelled boyfriend,
22007,sadness,At my grandfather's death.,grandfathers death,
19838,sadness,"Oh noes, I posted the aqua twice on my instagram! Am I a bad person now? :( Then again, classics need more display!",Oh noes posted aqua twice instagram bad person now :( again classics need display,
18344,sadness,When I caused much pain and sorrow to my boyfriend by finishing our relationship.,caused pain sorrow boyfriend finishing relationship,
20352,sadness,"hey ladies, why don't you  aka @fanzoid321  so his will go away, if you do @steezballer will make you rich and famous",hey ladies aka   away   rich famous,
23470,sadness,Une éruption prévue bientôt en Islande. On dirait que je n'ai pas droit aux vacances. ,Une éruption prévue bientôt en Islande dirait que je nai pas droit aux vacances,
19192,sadness,"Scorning the establishment , they left homes and heartbroken parents . ",Scorning establishment  left homes heartbroken parents ,
9023,sadness, That ??s a little troublesome . ,??little troublesome ,
32684,sadness, I have to find something.Otherwise I have to go back to Taiwan . I'll be broke in two months . ,find somethingOtherwise Taiwan  Ill broke months ,
7154,sadness,Life is just an  Can't believe I'm heading home. I will miss my friends. ,Life Cant believe Im heading home miss friends,
14195,sadness,I might not be able to do anything tomorrow or the rest of this weekend ,able tomorrow rest weekend,
29623,sadness, you realize that both harry potter and twilight are basically over.. what are we going to do now ,realize harry potter twilight basically over going,
24685,sadness,Packing to leave tomorrow ,Packing leave tomorrow,
17910,sadness,"Gloom , on the other hand , sees a noisy , grimy city with crowded underground stations , overpriced restaurants , jostling strangers and mournful faces . ",Gloom  hand  sees noisy  grimy city crowded underground stations  overpriced restaurants  jostling strangers mournful faces ,
24065,sadness,E' ora di staccarsi un po' dal pc e dedicarsi ad un po' di compiti. ,E ora di staccarsi un po dal pc e dedicarsi ad un po di compiti,
21126,sadness,"Gloom , on the other hand , sees a noisy , grimy city with crowded underground stations , overpriced restaurants , jostling strangers and mournful faces . ",Gloom  hand  sees noisy  grimy city crowded underground stations  overpriced restaurants  jostling strangers mournful faces ,
20825,sadness,When I failed the entrance exam to IMEC.,failed entrance exam IMEC,
17407,sadness,Of course I like them ; if I didn't I 'd be utterly miserable . ,course like  d utterly miserable ,
8401,sadness,Lost my chronic cd :|  ,Lost chronic cd :|,
29962,sadness,"Just stepped outside to get a look at the sky. Cloudy, sleeting. No chance of stargazing. ",stepped outside look sky Cloudy sleeting chance stargazing,
33883,sadness,Twitter please stop rubbing it in that you watched  last nght however fell asleep befor it started and now i am in a state of ,Twitter stop rubbing watched nght fell asleep befor started state,
11880,sadness,Dang my barber dont work Saturday! I have to wait till next week for a haircut! ,Dang barber dont work Saturday wait till week haircut,
29253,sadness, I am not in the mood . ,mood ,
6565,sadness,"I miss middle school:( dancing at those multicultural shows, getting to spend the whole day with my best friend ",miss middle school:( dancing multicultural shows getting spend day best friend,
32882,sadness, My washing machine isn't working . ,washing machine working ,
6731,sadness,"9 décembre 2011, l &quot;Europe à 2 vitesses&quot; est définitivement en marche. #oupas",9 décembre 2011 l quotEurope à 2 vitessesquot est définitivement en marche #oupas,
10397,sadness,"And our hero in his turn , felt despondent and fearful , for his little grey mentor had given him no instructions for this eventuality . ",hero turn  felt despondent fearful  little grey mentor given instructions eventuality ,
32302,sadness,When I knew about my sister's in law finacial situation and what she was facing.,knew sisters law finacial situation facing,
562,sadness,When my brother (5th in the family) passed away.,brother (5th family) passed away,
29686,sadness,A girl I love does not love me.,girl love love me,
25719,sadness,hates when you love someone and they just walk out on you and act like nothing ever happened...:'(,hates love walk act like happened:(,
26436,sadness,I can never eat a whole bag of popcorn no matter how hard i try. ,eat bag popcorn matter hard try,
2697,sadness,Could happily die but wouldn't die happy. ,happily die die happy,
34748,sadness,My sister lost one of her twin sons (my first nephews) and then the older one died a week later.,sister lost twin sons (my nephews) older died week later,
32541,sadness,boom badum boom boom badum boom bass haha :'(((((,boom badum boom boom badum boom bass haha :(((((,
15008,sadness,&quot;awwww look at the baby cows running!&quot; &quot;yeah in about a year they'll be your steak.&quot; ,quotawwww look baby cows runningquot quotyeah year theyll steakquot,
18667,sadness," I'm sorry , Lucy . I'm afraid that I can't get up . ",Im sorry  Lucy  Im afraid cant ,
16298,sadness,Naturally I had to read all about them tonight and find out that poachers have them on the edge of extinction. #pangolins,Naturally read tonight find poachers edge extinction #pangolins,
27822,sadness,My life... is based on a true story. ,life based true story,
1818,sadness,"i hate it when you play online, you start winning for once and then the person quits ",hate play online start winning person quits,
20037,sadness,She felt the anguished tears of motherhood blur her vision and blinked them away . ,felt anguished tears motherhood blur vision blinked away ,
16933,sadness,A disconsolate group of climbers sitting round a kitchen table all lean forward and peer out at the iron-grey clouds rumbling past . ,disconsolate group climbers sitting round kitchen table lean forward peer irongrey clouds rumbling past ,
17981,sadness,"` In fact , "" said Helen , ` I 'm not feeling particularly glum about all this . ", fact   said Helen   m feeling particularly glum ,
5875,sadness,I need my boyfriend to come rub my back...because it hurts...and he's good at it...too bad he's three hours away... ,need boyfriend come rub backbecause hurtsand hes good ittoo bad hes hours away,
24806,sadness,At last he turned to her and he could not have failed to see the anguish in her eyes . ,turned failed anguish eyes ,
1494,sadness,The zombies in the upcoming World War Z film run. ,zombies upcoming World War Z film run,
15894,sadness,My eyesight is getting worse I need my glasses to watch tv!!! Ugh ,eyesight getting worse need glasses watch tv Ugh,
27909,sadness,The death of my grandmother.,death grandmother,
19073,sadness,@goddessyan half a dem neva hav sunday dinner 2come home 2 ,  half dem neva hav sunday dinner 2come home 2,
33916,sadness,I join the hon. Gentleman in expressing our sorrow at that tragic loss . ,join hon Gentleman expressing sorrow tragic loss ,
28638,sadness,@CoCoNIKKI82 I honestly see some people posting stuff like that. ,  honestly people posting stuff like that,
13645,sadness,"When I was in primary 6, my father died.  I was very young then and did not know what had happened.  The weeping of my relatives and my tears made me sad.",primary 6 father died young know happened weeping relatives tears sad,
1145,sadness,I miss HCC and NoteOrious. I need to stop listening to high school recordings. ,miss HCC NoteOrious need stop listening high school recordings,
17533,sadness,Senior year set in yesterday  an i never could sleep good ,Senior year set yesterday sleep good,
22119,sadness,Man y I feel bad boud dhis I tried to do wad ws right gues I'm jus kindhearted nd dnt lyk ?�?�?�?�?�??Man feel bad boud dhis tried wad ws right gues Im jus kindhearted nd dnt lyk ?�?�?�?�?�??,,
24365,sadness,people let high school change them way too easily. ,people let high school change way easily,
15403,sadness,"Missing my sisters bridal shower tomorrow :,(  I wish I was home ",Missing sisters bridal shower tomorrow :( wish home,
22598,sadness,I feel like  walking down a never ending spiral staircase  #pain,feel like walking ending spiral staircase #pain,
11200,sadness,My hat is MIA. I don't think ive ever been more upset about an article of clothing. I loved that hat. :'( ,hat MIA think ive upset article clothing loved hat :(,
27545,sadness," I was . It ??s just that the holidays are coming up and I won ??t be able to home because I can ??t afford the airfare . I ??m just longing for some of the comforts of home , like my mom ??s cooking and being around my family . ", ??holidays coming ??able home ??afford airfare  ??longing comforts home  like mom ??cooking family ,
16495,sadness,@tara23x0 and @katylynn_x just left and I'm already bored and making weird noises. No one is answering. ,    left Im bored making weird noises answering,
12327,sadness,Kinda feel empty cause im not going to fire and ice today. ,Kinda feel cause im going fire ice today,
34146,sadness,"John had been moved to Norfolk and promoted to Corporal and he wrote to Anne nearly every day , loving letters which helped to make her grief for her mother more bearable . ",John moved Norfolk promoted Corporal wrote Anne nearly day  loving letters helped grief mother bearable ,
8634,sadness,"She looked desperately tired , but there were no obvious marks of grief on her face . ",looked desperately tired  obvious marks grief face ,
3231,sadness,Not again!! RT @cljungling: Oh dear! The downtown  Quizno's has an &quot;Out of Business&quot; sign on its door. ,again RT   Oh dear downtown Quiznos quotOut Businessquot sign door,
14230,sadness,I felt sad when a thief stole all the clothes from my friend's cupboard at school (boarding).,felt sad thief stole clothes friends cupboard school (boarding),
5764,sadness,"Sometimes, the person who gives& unexplained happiness,& become the reason for your& ",Sometimes person gives unexplained happiness reason your,
28432,sadness,??primadonna_lala: I wanna pre-order Rapture but I dont have any $     #mad #obsessed??Nice #tags,?? wanna preorder Rapture dont $ #mad #obsessed??Nice #tags,
34177,sadness,A child beaten up by his mother.,child beaten mother,
32934,sadness,"` I had the sense he was rather sad , "" the writer now remembers . ", sense sad   writer remembers ,
980,sadness,My parents failed to visit me as they promised.,parents failed visit promised,
13742,sadness,When my boyfriend almost had a relationship with a close friend of mine.,boyfriend relationship close friend mine,
27121,sadness,"I felt quite depressed about it . "" ",felt depressed  ,
4424,sadness,"@Bang_Maryam i think u miss @bangmir oppa,,,i miss my navigator @ferdinandhitz oppa,,coz today he not living some twitt,, ",  think u miss   oppai miss navigator   oppacoz today living twitt,
20705,sadness,My gray beanie feels so different. It's lost it's shape. Me no like. #whhhhhyyyy,gray beanie feels different lost shape like #whhhhhyyyy,
6563,sadness,"that awkward moment when you wake up, look around, and realize @justinbieber was never really in your bedroom. ",awkward moment wake up look around realize   bedroom,
26558,sadness,Finally put the miata on the lot for sale ,Finally miata lot sale,
8614,sadness,When I noticed that I do many things to the pregiudice of myself.,noticed things pregiudice myself,
27502,sadness,Doc is determined to win this year knowing this most likely will be it for big 3 era #geterrdoneeee,Doc determined win year knowing likely big 3 era #geterrdoneeee,
34743,sadness,RIP Patrice O'Neil....the world of funny will miss you,RIP Patrice ONeilthe world funny miss,
20615,sadness, and I friendship has fallen off. We don't even text anymore. ,friendship fallen off text anymore,
14949,sadness,He looked a little crestfallen . ,looked little crestfallen ,
26860,sadness,@GenbookTeam you had me until the validation link for my email instantly expired and I could not attempt to try your software. ,  validation link email instantly expired attempt try software,
15228,sadness,My cat died painfully and slowly.,cat died painfully slowly,
11962,sadness,@teamdameronn you lucky duck!!! i live in michigan. where NO ONE comes. ,  lucky duck live michigan comes,
26690,sadness,"After hearing the news about the death of my sister, I felt very sad.",hearing news death sister felt sad,
32334,sadness,When my grandfather died.,grandfather died,
12628,sadness,When I got separated from the man I loved so much.,got separated man loved much,
3508,sadness,They started construction on the lot next to our house. #putsacrampinmystyle,started construction lot house #putsacrampinmystyle,
4173,sadness,My father's death in January 1983 moved me deeply.  The gloom prevailed for almost two years and I am still to recover from it.,fathers death January 1983 moved deeply gloom prevailed years recover it,
34077,sadness,Flora 's eyes were downcast too ; they usually were . ,Flora s eyes downcast  usually ,
21232,sadness,I've been reading for three hours now and am almost done with  This book makes you think!  #ripbaker,Ive reading hours book makes think #ripbaker,
7252,sadness,When I heard about the death of somebody I liked very much and I was not present either to see the person or to try to share my emotions with other friends.,heard death somebody liked present person try share emotions friends,
25768,sadness,@mcdeetogo we'll have a moment of silence. For a variety of reasons. No Keith Jackson songs either. ,  well moment silence variety reasons Keith Jackson songs either,
33746,sadness, Nothing . It's just one of those days . Everyone at the office is sick and I'm getting blamed for work not being done . , days  office sick Im getting blamed work ,
